accx,accy,accz,Total_Acceleration
0.7740157,0.4378438,0.450753,0.996988347000069
0.7733379,0.4364979,0.4490031,0.9950807545573525
0.7746735,0.4350622,0.447326,0.9947354923531632
0.7752928,0.4325338,0.4470303,0.9939821442019822
0.7755501,0.4328475,0.447776,0.9946548456837979
0.7779312,0.4341329,0.4511071,0.9985719515719736
0.7814295,0.4325716,0.4533437,1.001634046409416
0.7811247,0.4314209,0.4513177,0.9999837279877059
0.7778962,0.4304311,0.4492767,0.9961139407640774
0.7780294,0.430121,0.4516638,0.9971629807287272
0.7784521,0.4322154,0.4540845,0.9994951511297191
0.7779851,0.4329937,0.4519933,0.9985200565369681
0.779594,0.4335599,0.4507,0.9994355815779273
0.778515,0.4346201,0.4500216,0.9987490560774362
0.7768943,0.4341722,0.4493023,0.9969668045680458
0.7783417,0.4332577,0.450281,0.9981387756866177
0.7787341,0.4316704,0.4480642,0.9967585766175328
0.7791631,0.4332771,0.4467088,0.9971824977322156
0.7795547,0.4360859,0.4495016,0.9999640647910604
0.7786116,0.4344048,0.4515992,0.9994425402984606
0.7785821,0.4339605,0.4525497,0.9996564574746416
0.778698,0.434061,0.451885,0.9994896598514664
0.7799821,0.4338401,0.4511574,1.0000661519435503
0.7811832,0.437734,0.4515485,1.002873020162817
0.7793586,0.4386265,0.4522638,1.0021654447678037
0.7788918,0.436366,0.4531888,1.0012331449311296
0.7805136,0.4366701,0.4527235,1.0024174896076086
0.7814342,0.4345551,0.4526276,1.0021722846633756
0.781624,0.4302778,0.4529754,1.0006306888927603
0.7811144,0.4290432,0.452261,0.9993786997302875
0.7819298,0.4314805,0.4510809,1.0005316648427975
0.7821374,0.4346547,0.4494405,1.0013293083452117
0.7796918,0.4335845,0.4495565,0.9990074415737553
0.7787127,0.4325363,0.4496161,0.9978154926328765
0.7790038,0.4349879,0.4478525,0.9983152083971776
0.7783538,0.4348655,0.4476065,0.9976443353755585
0.7780772,0.4342395,0.4473595,0.9970449311642581
0.7802147,0.4342258,0.4471431,0.9986110230511878
0.7830879,0.4327084,0.4491283,1.0010891311056473
0.7817975,0.4339234,0.4498408,1.0009263676307314
0.7793855,0.4363085,0.4492161,0.9998009648333561
0.7792048,0.4374043,0.4500092,1.0004953383630382
0.7788438,0.4354279,0.4505577,0.9995986004022513
0.779313,0.431769,0.4504624,0.9983334088087807
0.7795346,0.4334579,0.4507395,0.9993628172639905
0.7793289,0.4351266,0.4496706,0.9994460170049856
0.7797116,0.4336137,0.4480789,0.9983715343635654
0.7786795,0.4324894,0.4484678,0.997252331393339
0.7785671,0.4300531,0.4489165,0.9963124118439306
0.7771719,0.4316937,0.4488041,0.9958818870459037
0.7741638,0.4349594,0.4502112,0.9955949947063012
0.775717,0.4329041,0.4513059,0.996403452051738
0.7780194,0.432877,0.4502258,0.9976973262923982
0.7792037,0.4343967,0.4488377,0.9986561870863616
0.7789426,0.4346226,0.448373,0.9983419883259044
0.775775,0.4367805,0.4483564,0.9968086663077372
0.7761727,0.4363299,0.4479018,0.9967165416017435
0.7773414,0.4344854,0.4474091,0.9966002798163013
0.7775392,0.4349311,0.449709,0.9979831932276465
0.7806522,0.4340299,0.4524049,1.0012342408262216
0.7820179,0.4319885,0.4504038,1.0005146891011147
0.783101,0.4303376,0.4481882,0.9996550849137917
0.7823248,0.4317376,0.4487481,0.9999021478136799
0.7781921,0.4345,0.4489422,0.997959064011771
0.7794776,0.4323457,0.4504961,0.9987266239194087
0.782537,0.431166,0.4529735,1.0017251457496963
0.7827881,0.433484,0.4527686,1.0028284962562493
0.7800709,0.4337879,0.4507553,0.9999314434956578
0.7742754,0.4350551,0.4494606,0.9953844312794579
0.7746274,0.4364107,0.4499018,0.9964504691897585
0.7787438,0.43417,0.4499557,0.9987019710108366
0.779744,0.4316818,0.44803,0.997537349118939
0.7809621,0.4320752,0.4478993,0.9986013033397964
0.7804014,0.435006,0.4534074,1.0019155830371738
0.7787144,0.4364713,0.4584175,1.0035187675361632
0.7793407,0.4344853,0.453613,1.0009566206192853
0.7811093,0.4324361,0.4470069,0.9984727776846548
0.7822342,0.4332008,0.4485034,1.0003542255530489
0.7801546,0.4343134,0.4493954,0.9996127024312367
0.7783172,0.4346378,0.4474762,0.997458084618657
0.779253,0.4363534,0.4468729,0.9986665692086473
0.7794173,0.4348511,0.4438996,0.9968117483209455
0.778988,0.4319357,0.4444456,0.9954509754065491
0.7791515,0.4336406,0.4505864,0.9990742383754923
0.7791108,0.4337647,0.4525956,1.0000041153825767
0.7781806,0.4332617,0.4515514,0.9985887110042903
0.7774898,0.4364284,0.4530116,1.0000898195488042
0.7779622,0.4380289,0.4556907,1.0023714460869984
0.7787383,0.4360849,0.4553801,1.0019852371022788
0.779429,0.4318741,0.4533128,0.9997586203357538
0.7786974,0.4298097,0.4518807,0.9976483278256622
0.7763076,0.4323634,0.4490752,0.9956204772564494
0.7748473,0.4342538,0.4491814,0.9953535207340606
0.7773198,0.4336837,0.4506056,0.997673809353082
0.7805853,0.4346594,0.4490709,0.9999534378216117
0.7785132,0.4371998,0.4503425,1.000017417348583
0.774801,0.4372023,0.4505054,0.9972048717066369
0.7732096,0.4377985,0.4494363,0.9957477591700119
0.7731562,0.4417308,0.4526933,0.9989133261359415
0.7751062,0.4430884,0.4545802,1.0018782908742159
0.7752731,0.4394254,0.4569562,1.0014749275279986
0.7746086,0.4338607,0.459491,0.999692737434583
0.7759089,0.4319304,0.457365,0.9988900013356676
0.7774741,0.433135,0.454216,0.9991917128618562
0.7799417,0.4348786,0.4501417,1.00002800071585
0.7795612,0.4384509,0.4499189,1.0011902280952705
0.7773219,0.4363056,0.4561171,1.0013164942830914
0.7780626,0.4318139,0.4589563,1.0012419982510024
0.7775413,0.4338036,0.4542398,0.9995448126435803
0.7766343,0.4336123,0.4489465,0.9963600867708571
0.7765452,0.4326766,0.4506951,0.996673246854058
0.7757241,0.4339933,0.4527022,0.9975155866704741
0.7758611,0.4329358,0.4513297,0.99654019061799
0.7745494,0.4333732,0.4527529,0.9963555048159317
0.7742156,0.4332301,0.452876,0.9960897480675976
0.7764729,0.4316951,0.4524834,0.997001530126198
0.7771823,0.4326793,0.4532986,0.9983503016695793
0.7765033,0.4337123,0.452629,0.9979663049037177
0.7749244,0.43391,0.4549609,0.9978853312601453
0.774652,0.4345686,0.4571633,0.9989664018758839
0.7744322,0.4365993,0.4569872,0.9996006613248963
0.7729414,0.4382797,0.4571222,0.9992438185942858
0.773961,0.4399058,0.4564525,1.000440716459946
0.7748775,0.44123,0.4559037,1.0014825193581465
0.7761689,0.4391745,0.4533599,1.0004237110871923
0.7788959,0.4371505,0.4507808,1.000491235511686
0.77922,0.4337114,0.4505773,0.9991542874677815
0.7782398,0.4298443,0.4496562,0.9963001589606267
0.7764615,0.4299498,0.4504742,0.9953272307979573
0.7759256,0.4296449,0.4529423,0.9958975870844652
0.7776665,0.433311,0.4543589,0.9994826751637369
0.780656,0.4382037,0.4528775,1.003266815476292
0.7843544,0.4359841,0.4499791,1.0038800479584102
0.7818541,0.4358887,0.450554,1.0021445501475823
0.7768,0.4394553,0.450364,0.9996834164844839
0.7766582,0.4408648,0.4492209,0.9996795228987587
0.7755061,0.4399706,0.4508919,0.9991433057810977
0.7744469,0.4369714,0.4517527,0.9973928550450218
0.7766544,0.4346129,0.4529744,0.9986321830089044
0.7783967,0.4340525,0.453444,0.9999572273168189
0.7796539,0.4338977,0.4516936,1.0000772600811698
0.7794032,0.4324968,0.4509,0.9989162328145839
0.7783115,0.43265,0.4479086,0.9967832901319174
0.7775303,0.4366635,0.4461493,0.9971346837518139
0.7749394,0.4384648,0.4487516,0.9970759514770978
0.7746454,0.4373312,0.4489158,0.9964233386087662
0.7773807,0.4369327,0.4485057,0.9981925164988316
0.7779541,0.4353323,0.4506193,0.9988916591215437
0.7769497,0.4315319,0.4545685,0.9982500379363629
0.7763491,0.4300984,0.4577987,0.9986401796818812
0.77802,0.4346852,0.4535225,0.9999745004275309
0.7801176,0.4394173,0.4483666,1.0013509082058147
0.7789014,0.4391822,0.4498286,1.0009566249827013
0.7778899,0.43763,0.449778,0.99946633895595
0.7779077,0.4370868,0.4479167,0.9984060449498591
0.7774719,0.4362882,0.4497896,0.998559278669529
0.7779687,0.4341253,0.4513333,0.9987000660702241
0.7778153,0.4325988,0.4513748,0.9979366576845297
0.7775809,0.4337312,0.4542951,0.9995693311533023
0.7779949,0.4356015,0.4581227,1.0024475744314763
0.7776512,0.4372912,0.456949,1.0023808513034755
0.7777763,0.4380445,0.4521603,1.000633746041992
0.7778777,0.4372926,0.4499297,0.9993774407670708
0.7776444,0.4373543,0.4500508,0.9992773985037838
0.7777033,0.4372353,0.4495696,0.999054530864627
0.7768462,0.4346346,0.449282,0.9971216422762069
0.7760871,0.4325307,0.450474,0.9961530092836642
0.7767097,0.4333106,0.4501615,0.9968356987130326
0.7783075,0.4346904,0.4455955,0.9966311544541743
0.7796602,0.4347994,0.4440288,0.9970366698039947
0.7796862,0.4345086,0.4483407,0.9988581867416865
0.7806263,0.433902,0.4510856,1.0005631336317813
0.7826399,0.4333227,0.4495196,1.0011801267461615
0.7824085,0.4350605,0.4443881,0.9994605959987167
0.7826087,0.4369046,0.4401622,0.9985513352480633
0.7857266,0.4357588,0.4397985,1.0003373142731657
0.7855788,0.4341588,0.4414523,1.0002539916452071
0.7795517,0.4337637,0.4434581,0.9962463986716288
0.9607088,0.1418323,0.3074025,1.0186138113765097
0.9519295,0.1482905,0.3109614,1.0123521312519967
0.9488804,0.1478972,0.316523,1.0111549855491986
0.9553854,0.1460917,0.3176719,1.017359072988323
0.9609437,0.1482029,0.3147037,1.0219663952067064
0.9563744,0.1470067,0.313312,1.0170680273040982
0.9520443,0.1491126,0.312112,1.0129347546536498
0.951684,0.1513681,0.3123245,1.012996214629581
0.9526,0.1523861,0.3141486,1.0145726323704825
0.9562215,0.1550905,0.3146933,1.0185501918498616
0.9560622,0.1543337,0.3160257,1.0186982204190895
0.9543523,0.1531901,0.3172062,1.017288205265224
0.9544121,0.1517128,0.3181813,1.0174274273774715
0.9520232,0.1491992,0.3186431,1.0149591123766957
0.9529068,0.1495988,0.317848,1.0155976179332444
0.9562796,0.1506152,0.3201392,1.019629697107651
0.9571602,0.149818,0.3225754,1.021105268947918
0.9574124,0.1502458,0.3222503,1.021301894613679
0.9565449,0.1531311,0.3220749,1.0208621457930693
0.956878,0.1547012,0.3212447,1.021149413868279
0.9572038,0.1544517,0.3204063,1.0211535826931324
0.9553856,0.1534854,0.3197446,1.0190956883088456
0.9546499,0.1523044,0.3184973,1.0178377041241202
0.9538474,0.1510652,0.3177358,1.0166619869649105
0.9541488,0.1493383,0.3154083,1.0159646923477312
0.955524,0.1476143,0.3123315,1.0160546550421095
0.955254,0.1459484,0.3132822,1.015852783042602
0.9549013,0.1506159,0.3149353,1.0167132758357145
0.954185,0.1560512,0.3124686,1.016099216234517
0.9563636,0.1495746,0.3112963,1.0168132978889537
0.96161,0.1448188,0.3105401,1.0208336939195581
0.9618083,0.1492821,0.3076106,1.0207764851139842
0.9545319,0.1521202,0.3114309,1.0155101717070392
0.9474999,0.1530277,0.3178464,1.0110390059044507
0.9522182,0.1535122,0.3174264,1.0154038681121123
0.9616788,0.1543614,0.3118859,1.022705417409241
0.9629479,0.1570545,0.3068006,1.0227714222860453
0.9604319,0.1574499,0.3112681,1.0218159010434462
0.9560756,0.1555102,0.3164888,1.019033432103599
0.9533058,0.1551955,0.3123038,1.0150917470989163
0.9546729,0.1551757,0.3114357,1.0161063128922043
0.9539289,0.1555232,0.3140524,1.0162660684777436
0.9540679,0.1575235,0.3146938,1.0169028462056244
0.9545629,0.1573061,0.3174457,1.0181882495894903
0.9536548,0.1563671,0.3173256,1.0171547001025998
0.9542091,0.1572626,0.3154833,1.0172395216764143
0.9520733,0.1569653,0.3159696,1.015341549480341
0.9497842,0.1569096,0.3132941,1.0123555908062196
0.9500486,0.1580599,0.3119202,1.0123583780055412
0.9510004,0.1581309,0.3163806,1.0146446798713973
0.9528099,0.1566492,0.3211037,1.0175918944018472
0.9531071,0.1548842,0.3224684,1.0180314968008652
0.9536096,0.155348,0.317832,1.0171142760477605
0.9545073,0.155897,0.3135798,1.016720389945205
0.9541263,0.153795,0.317106,1.0171362315897954
0.9545073,0.1512024,0.3191524,1.0177448628928616
0.9557329,0.1493211,0.3157136,1.0175447136477984
0.9568396,0.1497843,0.3150497,1.018446694788068
0.956205,0.1517551,0.3183922,1.0191816351474599
0.9558897,0.1522163,0.3210684,1.0197940174517304
0.9568523,0.1526535,0.320197,1.0204878901224357
0.9567303,0.1513153,0.3165929,1.0190486991712369
0.9564544,0.1496589,0.3113529,1.0169284310938405
0.9532667,0.1536805,0.3054505,1.0127364441745887
0.9490704,0.1570778,0.303977,1.0088657373198873
0.950019,0.1556797,0.3060776,1.0101761067135027
0.9525087,0.1558866,0.3092165,1.0135029844590986
0.9546598,0.1576092,0.3154876,1.0177172590726955
0.9582072,0.1570683,0.3149926,1.020809398003119
0.9602854,0.1564675,0.3078507,1.0204911471933011
0.9579027,0.1573029,0.3068617,1.0180795096369388
0.9536116,0.1570926,0.3067714,1.0139831657810103
0.951906,0.1577717,0.3105924,1.0136491410220057
0.9515825,0.1596515,0.3184641,1.0160793466788456
0.95277,0.1587995,0.315507,1.0161361233364603
0.9549933,0.1567451,0.3138235,1.0173821398919631
0.9529835,0.1548163,0.3186356,1.016697734631734
0.9501029,0.1536345,0.3180499,1.0136344602807612
0.9499138,0.1545473,0.3177289,1.0134953128963844
0.9497766,0.1561112,0.3173343,1.0134827845747998
0.950184,0.1573969,0.3150318,1.0133451795892898
0.9500631,0.1571493,0.3152882,1.0132731347131139
0.9500943,0.1565663,0.3146913,1.0130265541849681
0.9526078,0.1571529,0.3125882,1.0148251265013546
0.9558501,0.1569669,0.3102606,1.0171281439808753
0.9577623,0.1569727,0.3096577,1.0187428247677968
0.9557782,0.1583438,0.3106517,1.0173933385404927
0.9528561,0.1603201,0.3109904,1.0150627126751233
0.9526768,0.1617516,0.3130828,1.0157644928902763
0.9526185,0.1611779,0.3136561,1.015795486826886
0.9535895,0.1601982,0.3144007,1.0167812930783
0.9564832,0.1587121,0.3189469,1.0206746629500802
0.9591361,0.1566309,0.3186952,1.022761911522452
0.9590267,0.1591435,0.3159862,1.0222065072653275
0.9572188,0.1622245,0.3131911,1.0201339542397851
0.9574034,0.1583149,0.3068642,1.0177674170139315
0.9552661,0.1560958,0.3062683,1.0152337130787865
0.9528205,0.1611283,0.3080572,1.0142625265447698
0.9547114,0.1647939,0.3055313,1.0158642931252482
0.9543336,0.1637819,0.3071021,1.0158192903666379
0.9536665,0.1616343,0.3098922,1.015696123739566
0.954486,0.1607534,0.3110821,1.0166893590217072
0.9529736,0.161394,0.3150194,1.016584442094861
0.9530873,0.1630337,0.3162969,1.0173490638451435
0.9555072,0.1646197,0.3143936,1.0192825862344996
0.9577155,0.165236,0.3134698,1.0211685610849415
0.9572274,0.1670229,0.3122067,1.0206145050703817
0.9552365,0.1687341,0.3124363,1.0190998032542005
0.9553721,0.1671495,0.3147569,1.0196797099610593
0.9537714,0.1659864,0.3144373,1.0178910472512321
0.9521578,0.1665542,0.3090535,1.0148196113106653
0.9538415,0.1649989,0.3035256,1.0144782077397325
0.9545451,0.1629307,0.3060589,1.0155662515098216
0.9541614,0.1629428,0.3137245,1.0175447878211799
0.9541941,0.1624444,0.318155,1.0188705352453618
0.955119,0.1612055,0.3190822,1.0198298719630103
0.9561161,0.1603754,0.3176914,1.0201990449114968
0.9563536,0.1574685,0.3161122,1.0194780329727806
0.9571766,0.1544517,0.3117211,1.0184362598639447
0.9565763,0.1554281,0.3040972,1.015712173324284
0.9540022,0.1571384,0.3050968,1.0138524210799322
0.9521233,0.1566985,0.308212,1.0129599376328464
0.9526042,0.1560305,0.3075471,1.0131068539430084
0.9542449,0.1556052,0.3117911,1.0158789285551009
0.9543807,0.1561586,0.3087644,1.015166726993064
0.9549902,0.1575309,0.3026267,1.01410314372047
0.9565304,0.1571556,0.3078476,1.0170636329951435
0.9583109,0.1576339,0.3106603,1.0196656557343244
0.9613664,0.1598744,0.3106134,1.0228713814961683
0.9618085,0.1590504,0.3112524,1.023352664978291
0.9605023,0.1550728,0.3093337,1.0209307418041735
0.9607481,0.1518912,0.3133217,1.021899376642309
0.9586052,0.1541157,0.3170556,1.0213715445149674
0.9561993,0.1581028,0.3147236,1.0190017375281015
0.9586122,0.1570742,0.3127976,1.0205155524832732
0.9604903,0.1572863,0.3089711,1.0211482444762807
0.9577583,0.1589105,0.3084575,1.0186753837878826
0.9559919,0.1562309,0.3160995,1.0189443070554298
0.9573568,0.1548557,0.317375,1.02041129989516
0.9582464,0.1556921,0.310839,1.0193611121856523
0.9590171,0.1558197,0.3095421,1.01971068871171
0.9593706,0.1564382,0.3088542,1.0199292992267848
0.9577904,0.157282,0.3088862,1.018582722417085
0.9565838,0.1584367,0.3136503,1.0190835417272814
0.9544606,0.1597835,0.3120033,1.016794897231246
0.9514308,0.159638,0.3108617,1.0135777497358207
0.9517158,0.1562177,0.3149056,1.0145602351138596
0.9518703,0.1545543,0.314622,1.014362411840354
0.9510541,0.1579843,0.3154409,1.0143795648405531
0.9536744,0.1585058,0.3153578,1.0168920748387413
0.9557751,0.1553021,0.3136828,1.0178515034425504
0.9561381,0.1534741,0.3173837,1.0190617148475896
0.9583312,0.1537815,0.3220887,1.0226380441306593
0.9598321,0.154828,0.3236515,1.0246949122673832
0.9563809,0.1545972,0.321523,1.0207554847570743
0.9488244,0.1575115,0.3218058,1.0142172289905402
0.9459184,0.1606038,0.3228682,1.0123236017224138
0.9505668,0.1557703,0.3190238,1.0147008488174087
0.9544719,0.1506311,0.3159892,1.0166393218312284
0.9545849,0.1513177,0.3118776,1.0155771831934095
0.9538772,0.1536308,0.3095358,1.0145425308335378
0.9541742,0.1547761,0.3120609,1.0157686992547368
0.9545237,0.155457,0.3137659,1.0167258296677133
0.9546662,0.1574587,0.314905,1.017519510698999
0.9552496,0.1588447,0.3109624,1.017069835966051
0.9548873,0.1569915,0.3086712,1.015743076020201
0.9554065,0.1535892,0.3121213,1.0167649327708839
0.9559558,0.1524627,0.3095175,1.0163156248189733
0.9542486,0.1545047,0.3103672,1.015278233667939
0.9544479,0.1561874,0.3144709,1.0169843876284337
0.957015,0.1547917,0.3104471,1.0179467483676639
0.9588413,0.1533499,0.3086843,1.0189106081900363
0.9578753,0.1542669,0.3085846,1.0181099263551359
0.955983,0.1534863,0.3076534,1.015929207724756
0.9571289,0.1519164,0.3099984,1.0174838238550674
0.9573664,0.1524696,0.3101163,1.0178258801478817
0.9563719,0.152814,0.3114752,1.0173574248614152
0.9571299,0.1536862,0.3145135,1.0191348464392236
0.9562042,0.1541892,0.3148165,1.0184351772039937
0.9555783,0.1547606,0.3153777,1.0181079630375847
0.9558359,0.1572514,0.3133685,1.0181110387983328
0.9545722,0.1570464,0.3080205,1.0152577432288068
0.9553888,0.1554405,0.304615,1.0147511056563032
0.9558733,0.1547595,0.308485,1.0162712549896018
0.9533174,0.153069,0.3164386,1.0160598267197263
0.9522384,0.1520865,0.3185934,1.0155737434772376
0.9533774,0.1519867,0.3172959,1.016220995632574
0.9559347,0.1535569,0.314242,1.0179090857074122
0.95948,0.1544303,0.3084373,1.0195999980332384
0.9605615,0.1520978,0.3045765,1.0191069523849496
0.959555,0.1507318,0.3019302,1.017166514995593
0.9604686,0.1479362,0.3026357,1.0178277937700906
0.9615226,0.1465973,0.3073337,1.0200345493333742
0.959569,0.1515645,0.3117811,1.0202705120400473
0.9565882,0.154015,0.3146597,1.0187209291107795
0.9555696,0.1538126,0.3095067,1.0161525346658395
0.9588896,0.1551142,0.2997796,1.0165616009893155
0.9616561,0.1551617,0.2983559,1.0187609390229437
0.9559066,0.1522148,0.3058003,1.0151061997361115
0.9502087,0.1484763,0.3152057,1.012075302796126
0.9528535,0.1501477,0.3171958,1.0154246893862588
0.95391,0.1529531,0.3140884,1.0158693134031413
0.9518047,0.1533871,0.3154006,1.014365480420573
0.9535593,0.1549279,0.3154388,1.0162576589430163
0.9565342,0.15408,0.3128432,1.0181204201644716
0.960772,0.1537092,0.3123949,1.0219099410880832
0.9630642,0.1547703,0.3121721,1.0241571749991014
0.9559729,0.1537529,0.3127544,1.0175163165827759
0.9497846,0.15425,0.3120594,1.0115655777187755
0.9510948,0.1545458,0.3094483,1.012039511707705
0.9506453,0.1547278,0.3086346,1.0113963094762064
0.9504354,0.1561262,0.3115403,1.0123044000811663
0.9548521,0.1553311,0.3162793,1.0177931416108628
0.9566545,0.1544341,0.3148449,1.0189038397557788
0.9551499,0.1545018,0.3113819,1.0164353522584995
0.9554647,0.1556936,0.3120161,1.0171073378391584
0.9558007,0.1577391,0.3108226,1.0173727391964362
0.9553524,0.1570894,0.3108798,1.0168684958371756
0.9558358,0.1564235,0.3123074,1.0176572605787522
0.9567959,0.1573269,0.3106682,1.0181968759585054
0.9589523,0.1570602,0.3103232,1.0200774032187803
0.9604557,0.1576607,0.3123825,1.02221077782091
0.9596464,0.1583102,0.3176577,1.0231763029049734
0.9594672,0.1556039,0.3223294,1.0240537699141632
0.9595907,0.1531581,0.3195237,1.022920871809638
0.9575262,0.154576,0.3164266,1.020233285405843
0.9543519,0.1573819,0.3183448,1.0182828797383663
0.9524466,0.1588257,0.3187,1.0168332305899774
0.9515789,0.1580707,0.3169586,1.015357820296697
0.9504839,0.1552993,0.3169209,1.0138916971730807
0.9506856,0.1533969,0.3162103,1.0135692738057227
0.9526276,0.1540651,0.3153801,1.015233966529775
0.9532893,0.1548872,0.3139825,1.015546918918363
0.952704,0.155761,0.3099508,1.013891463203848
0.953629,0.1578007,0.3103271,1.0151907404797877
0.9546184,0.1590979,0.3138431,1.017401554363163
0.9539332,0.1597362,0.3130237,1.0166061382926872
0.9531314,0.1601542,0.31037,1.0151051031019398
0.9528187,0.1594578,0.309446,1.0144195837849987
0.9535166,0.1592483,0.3102687,1.0152933535329285
0.9549791,0.1582755,0.311923,1.017021225573026
0.9563632,0.1561052,0.3134367,1.018450768907447
0.9586383,0.1569835,0.3123459,1.020387755094087
0.9589156,0.1585856,0.312589,1.0209703244324588
0.956156,0.1590281,0.316206,1.0195638613454334
0.9564123,0.1598935,0.3143466,1.0193646079127427
0.9578026,0.1579749,0.3080199,1.0184390744628664
0.9559456,0.1560207,0.3042378,1.0152512437503782
0.9541725,0.1580102,0.3054037,1.014240505518282
0.952389,0.1619912,0.3078004,1.0139166841701541
0.9523686,0.1664388,0.3108403,1.015543951050613
0.9554212,0.165355,0.3175426,1.020296647181201
0.9558353,0.1589531,0.3160328,1.019197693973814
0.9554099,0.1577883,0.3114124,1.0171936430732647
0.9559503,0.1623364,0.314367,1.019323645131442
0.956148,0.1651159,0.3137909,1.0197779107529343
0.957807,0.1637186,0.3135488,1.0210342203943998
0.9588124,0.1612092,0.3142866,1.0218051142453537
0.9598615,0.1600987,0.311266,1.0216908611120783
0.9599995,0.1595095,0.3110957,1.0216764924128332
0.9572769,0.1608655,0.3110522,1.0193185191532135
0.9566172,0.1635817,0.3119989,1.0194207931526313
0.9566205,0.1641845,0.3131887,1.019885529296396
0.9547458,0.1639774,0.3123479,1.0178356158844166
0.9520437,0.1637698,0.3145571,1.015949764142962
0.9503671,0.1636313,0.3145634,1.014358398063357
0.9519205,0.163237,0.309012,1.0140450545381354
0.9525427,0.1625284,0.3041355,1.0130407091968714
0.9525452,0.165155,0.3075001,1.0144825496616736
0.953307,0.1677999,0.3132075,1.0173740613684132
0.9523966,0.1666582,0.3112651,1.015736285556842
0.9527981,0.1660508,0.3121263,1.0162774791836824
0.9530591,0.1660696,0.3134651,1.0169371313188345
0.9523951,0.1648331,0.3098584,1.015006702150375
0.9532432,0.1640962,0.3131633,1.0166963232290998
0.9535858,0.1639859,0.3143131,1.0173544014708247
0.954328,0.1641876,0.3103972,1.0168804852811366
0.9543189,0.1666301,0.3122429,1.0178338674477432
0.9528399,0.1685108,0.3114646,1.0165185496594786
0.9527465,0.1650789,0.3098817,1.0153834765655536
0.9532313,0.1608294,0.3121692,1.0158570847479924
0.9549253,0.1605654,0.3108048,1.0169873155355922
0.9548659,0.1621875,0.3106904,1.0171539690682134
0.9502891,0.1646735,0.3118648,1.01362043618906
0.9490162,0.167204,0.3113641,1.0126877743150897
0.9524821,0.1649859,0.3158246,1.0169501836296506
0.953455,0.1602602,0.319775,1.018339736705801
0.9526546,0.1617482,0.3188659,1.0175405295550688
0.9540394,0.1650949,0.3184235,1.0192355116020144
0.9563243,0.1640167,0.3191888,1.021439736203179
0.9574894,0.1633827,0.3205236,1.022846633630189
0.9570327,0.1639711,0.3209703,1.0226534329803962
0.9565822,0.1628808,0.3194379,1.0215773256694227
0.9572014,0.1611474,0.3158053,1.0207526596569858
0.9569374,0.1608356,0.3117021,1.0191935424101402
0.95676,0.161444,0.3105029,1.0187570434821103
0.9571766,0.1626658,0.3125253,1.0199604253191836
0.9564344,0.1663558,0.3153379,1.020724744910894
0.955176,0.1692677,0.3151417,1.019964232862202
0.95372,0.1678756,0.3139084,1.0179894592115972
0.9530878,0.1656076,0.3131834,1.0168018851881422
0.9511409,0.1651091,0.3072759,1.0130885969531145
0.9476106,0.1651642,0.3025535,1.0083569222037652
0.9500443,0.1655027,0.309469,1.0127913791254248
0.9539754,0.1668348,0.3156206,1.0185869022526062
0.9521916,0.1694336,0.3115191,1.0160810684115367
0.9506637,0.170955,0.309191,1.0141923668632544
0.9499614,0.1665514,0.307747,1.0123607293553618
0.9495665,0.1618191,0.3038113,1.0100313188484553
0.951457,0.1638911,0.306016,1.0128062538137341
0.9519104,0.1648426,0.3078702,1.0139480028339523
0.9529636,0.1630923,0.3064719,1.014230618120879
0.9551569,0.163738,0.3080803,1.016881658557032
0.9550274,0.1623718,0.3109377,1.0174105314312851
0.9555301,0.1601487,0.3139605,1.0184579390814086
0.9559298,0.1611849,0.3136385,1.0188971798951552
0.9552268,0.1613013,0.3130901,1.018087304477342
0.9553108,0.15933,0.3138645,1.0180941497999534
0.9538411,0.1569044,0.3080342,1.0145525630336805
0.9524447,0.1557678,0.3038397,1.0117969546163994
0.9544707,0.1606464,0.3070612,1.0154349627311885
0.9564641,0.1661824,0.3104252,1.0192173318059352
0.9555567,0.1634146,0.311797,1.018337030465381
0.9547387,0.1588491,0.3115862,1.0167816785716293
0.9541667,0.1572927,0.3135591,1.0166092632152188
0.9521346,0.1561343,0.3163376,1.0153854900122465
0.952929,0.1571646,0.3157935,1.0161200348267965
0.9561478,0.157385,0.3154601,1.0190700311371392
0.9573438,0.156638,0.3145816,1.0198059607106638
0.9576062,0.1593433,0.3134141,1.0201119152387839
0.9584169,0.1609794,0.3169181,1.0222105475573906
0.9589657,0.1603538,0.3184659,1.023107562484874
0.9540275,0.1592527,0.3151751,1.017283262849414
0.9480277,0.157121,0.3167473,1.0118163769506698
0.9533594,0.1550957,0.3161181,1.016306781869756
0.959195,0.1530991,0.3076872,1.018904213108205
0.9564083,0.1532141,0.3047825,1.015422950820962
0.9564283,0.1531697,0.309661,1.016910018123521
0.9577266,0.1521729,0.3150557,1.019635682949778
0.9564058,0.1541809,0.3145307,1.0185349112528936
0.9570775,0.1548376,0.3131779,1.0188485758091925
0.9571295,0.1555924,0.3152954,1.0196651724802461
0.9566338,0.158393,0.3130165,1.0189287997812655
0.9572034,0.159551,0.3135858,1.0198190646061682
0.9570122,0.1610814,0.3150766,1.0203395671257487
0.9577947,0.1590735,0.3118627,1.0197712534689483
0.9587444,0.155309,0.310897,1.0197885342664725
0.9582877,0.157007,0.3064184,1.018262613415051
0.9580483,0.1576831,0.3055023,1.0178664747715145
